,alpha,gamma,pathological_corr,healthy_corr,stutter_pref,expected_delay,expected_stutter
135,0.9526315789473684,3.9473684210526314,6.645406378390497e-48,2.0178525565238705e-39,-108.62931106606523,8.363851667545603e-45,0.00068854104143769
136,0.9526315789473684,4.2105263157894735,5.93482690061119e-52,7.246625133760837e-43,-117.95305797009856,1.1812182621442566e-48,0.0004294593900970529
137,0.9526315789473684,4.473684210526316,5.305438899861845e-56,2.605616060950113e-46,-127.27570254510447,1.674467095657961e-52,0.0002683122051208424
138,0.9526315789473684,4.7368421052631575,4.740084112212683e-60,9.36482993197411e-50,-136.59884464746318,2.377439732398676e-56,0.00016747158656962212
139,0.9526315789473684,5.0,4.229004071160564e-64,3.3613694727065827e-53,-145.9233508378975,3.3766601572121905e-60,0.00010444822781691702
140,0.9447368421052631,0.0,0.3332841488335541,0.3332841488335542,-0.0002213384147242703,0.3360438694851762,1.0596877589959457
141,0.9447368421052631,0.2631578947368421,0.9999062403768838,0.999909850544571,9.95488399703657,1.717565916972755e-06,1.5011366076562598
142,0.9447368421052631,0.5263157894736842,0.9999999832215419,0.9999999844954265,18.570368066148188,2.2351288501968748e-12,1.4414378696292989
143,0.9447368421052631,0.7894736842105263,0.016296043157214127,0.2410054257812984,-3.8823839067032173,0.07201216463898807,0.20262944052140408
144,0.9447368421052631,1.0526315789473684,0.00047414926766665424,0.03834700053499506,-7.51227124456959,0.004382548480548651,0.11586825477487349
145,0.9447368421052631,1.3157894736842104,1.614028261850079e-07,5.174569570182329e-05,-15.548928480057645,2.669681213999076e-06,0.0736383007335051
146,0.9447368421052631,1.5789473684210527,4.525491527010567e-12,5.454947983852491e-09,-26.063907202266414,1.1630936419433398e-10,0.04669651271380267
147,0.9447368421052631,1.8421052631578947,8.388718438898938e-17,3.8898859610311926e-13,-36.98086123785351,3.266990841715128e-15,0.02944330661655428
148,0.9447368421052631,2.1052631578947367,1.5304435217248559e-21,2.7714555443952756e-17,-47.90598683419499,9.007585200580237e-20,0.01849544245922816
149,0.9447368421052631,2.3684210526315788,3.0165111665742066e-26,2.153966040854672e-21,-58.748858326513385,2.6946808806190918e-24,0.01158187058300791
150,0.9447368421052631,2.631578947368421,6.448492560111493e-31,1.8268374676401997e-25,-69.50737291594346,8.806238825566559e-29,0.007247939434490944
151,0.9447368421052631,2.894736842105263,1.4680957579098544e-35,1.6564772889744634e-29,-80.20093708531908,3.088291626896961e-33,0.004531155357263433
152,0.9447368421052631,3.1578947368421053,3.4921428796065602e-40,1.573147147697633e-33,-90.84940540456991,1.1393907821895885e-37,0.0028296511916826458
153,0.9447368421052631,3.4210526315789473,8.535206439868965e-45,1.5374466839919884e-37,-101.46995478152591,4.3464390722227585e-42,0.0017676046452279178
154,0.9447368421052631,3.6842105263157894,2.119555313986443e-49,1.528107933716222e-41,-112.07410545916488,1.6936927128243255e-46,0.0011037461654601545
155,0.9447368421052631,3.9473684210526314,5.314855308886038e-54,1.5345573089335948e-45,-122.66824168157892,6.692009712469209e-51,0.0006886611326852902
156,0.9447368421052631,4.2105263157894735,1.3379752812989577e-58,1.5476902430826535e-49,-133.25824890266762,2.663939253155485e-55,0.000429621363147842
157,0.9447368421052631,4.473684210526316,3.376467934825093e-63,1.5651067852129524e-53,-143.84570052453518,1.0659541631199693e-59,0.00026817384878408254
158,0.9447368421052631,4.7368421052631575,8.513643143718728e-68,1.5816314646560158e-57,-154.43391031968707,4.271357274592199e-64,0.00016737827241945465
159,0.9447368421052631,5.0,2.1466554477351748e-72,1.5984538656357134e-61,-165.02208707779243,1.7143723190244318e-68,0.00010448082938926003
160,0.9368421052631579,0.0,0.33330699576222006,0.33330699576222006,-0.00011852141132318028,0.33607325038224445,1.0597337816084278
161,0.9368421052631579,0.2631578947368421,0.9999754091661334,0.9999764877227187,11.291479640072518,2.2486574283852465e-07,1.503727671922907
162,0.9368421052631579,0.5263157894736842,0.9999999979823915,0.9999999981830868,20.677241196743502,6.183300871575696e-14,1.3721370615614714
163,0.9368421052631579,0.7894736842105263,0.01687822079637703,0.2463912690843098,-3.8467415849826994,0.07299654745492101,0.20290885559623095
164,0.9368421052631579,1.0526315789473684,0.00048753575504301383,0.03901030934236691,-7.48441777462005,0.004447399413999627,0.11587297760991688
165,0.9368421052631579,1.3157894736842104,6.638868900052742e-08,2.0993055727273935e-05,-16.437305155696674,1.0945795548684102e-06,0.07365083290989767
166,0.9368421052631579,1.5789473684210527,4.9679848801054e-13,5.885521815574482e-10,-28.273204190101787,1.2744820046410159e-11,0.0466873096922123
167,0.9368421052631579,1.8421052631578947,2.4265127775337814e-18,1.1019443795364858e-14,-40.52387893533989,9.442155496803192e-17,0.029439128584790412
168,0.9368421052631579,2.1052631578947367,1.1901248499249942e-23,2.1030444280915236e-19,-52.762656379536125,7.001420411473606e-22,0.018486693897849092
169,0.9368421052631579,2.3684210526315788,6.451596945060737e-29,4.478977763565368e-24,-64.89638683767444,5.762249543532474e-27,0.01158720205045422
170,0.9368421052631579,2.631578947368421,3.865888540152569e-34,1.0608901871180292e-28,-76.92678303723075,5.2798576063873e-32,0.007247763938649799
171,0.9368421052631579,2.894736842105263,2.5011251458897715e-39,2.7235837079332284e-33,-88.87850292655985,5.263130019788402e-37,0.004530154695989234
172,0.9368421052631579,3.1578947368421053,1.7064184063295848e-44,7.391415027935107e-38,-100.77586465519305,5.5699380816229e-42,0.0028296209070280388
173,0.9368421052631579,3.4210526315789473,1.2041858712817138e-49,2.0779357119285622e-42,-112.6386909837915,6.13549647247884e-47,0.0017669693795097348
174,0.9368421052631579,3.6842105263157894,8.6742585650007e-55,5.968707937676608e-47,-124.48046247208846,6.933714507286871e-52,0.001103320419640436
175,0.9368421052631579,3.9473684210526314,6.317723270760593e-60,1.7345069566757565e-51,-136.31089912651527,7.958286788010476e-57,0.0006889308105763421
176,0.9368421052631579,4.2105263157894735,4.631308493485601e-65,5.0751382881116225e-56,-148.13466260064098,9.224574666183102e-62,0.00042970417434662583
177,0.9368421052631579,4.473684210526316,3.4053964016465295e-70,1.4898455792223907e-60,-159.9552649985665,1.0754169948128422e-66,0.0002683563921727831
178,0.9368421052631579,4.7368421052631575,2.503983403532613e-75,4.37418661078987e-65,-171.77579309788223,1.2565700956170877e-71,0.00016731418497433194
179,0.9368421052631579,5.0,1.8415376775090737e-80,1.2846297848640435e-69,-183.59607793004776,1.4710121879703863e-76,0.00010444158743851733
180,0.9289473684210526,0.0,0.3334527505979961,0.3334527505979961,0.0005373295790905841,0.3361190803949629,1.060145268993967
181,0.9289473684210526,0.2631578947368421,0.999993427317147,0.9999937506518419,12.60911793056668,2.990581611952375e-08,1.5050727493066034
182,0.9289473684210526,0.5263157894736842,0.9999999995949643,0.9999999996793897,22.22332593503615,3.4398628219118333e-15,1.4362940805786615
183,0.9289473684210526,0.7894736842105263,0.017428546501176166,0.25124821377961715,-3.814138651821694,0.07418791188800207,0.2033685164759525
184,0.9289473684210526,1.0526315789473684,0.000514433137536298,0.040633653860256004,-7.430689483014726,0.004628907075252423,0.11591043078041395
185,0.9289473684210526,1.3157894736842104,2.9592553371397182e-08,9.229125496905732e-06,-17.245309137536086,4.863607467134518e-07,0.07363837449949745
186,0.9289473684210526,1.5789473684210527,6.091832056365085e-14,7.093041084670528e-11,-30.371854717510953,1.5603266429039723e-12,0.04670805212325975
187,0.9289473684210526,1.8421052631578947,8.09298790808589e-20,3.59933130021806e-16,-43.9245062806138,3.146027358944318e-18,0.029425956801520155
188,0.9289473684210526,2.1052631578947367,1.0999990799192852e-25,1.8967651467146563e-21,-57.44657543968076,6.469021020972679e-24,0.018488070522083053
189,0.9289473684210526,2.3684210526315788,1.6918381237110505e-31,1.1419530529814864e-26,-70.84006912716514,1.5113094528701563e-29,0.011588406135161404
190,0.9289473684210526,2.631578947368421,2.932920643499239e-37,7.796520282577354e-32,-84.11073113258782,4.0072272788921564e-35,0.007249372247208858
191,0.9289473684210526,2.894736842105263,5.570819088292447e-43,5.854617991785892e-37,-97.28804189083893,1.1726145383281616e-40,0.004529176623198915
192,0.9289473684210526,3.1578947368421053,1.1260471511458973e-48,4.689897559026752e-42,-110.4018882981819,3.6772592482886886e-46,0.0028298081458561744
193,0.9289473684210526,3.4210526315789473,2.368670598721091e-54,3.9155772314980367e-47,-123.47509129291628,1.2074824373237231e-51,0.0017674759529199627
194,0.9289473684210526,3.6842105263157894,5.106173791789131e-60,3.3533759563795375e-52,-136.52329743620936,4.0838491123162485e-57,0.0011027446578119244
195,0.9289473684210526,3.9473684210526314,1.1164796475918032e-65,2.9146743464274094e-57,-149.55700292939926,1.4069986515022661e-62,0.0006884353655613925
196,0.9289473684210526,4.2105263157894735,2.4611413970573495e-71,2.5549885055931636e-62,-162.58238737387876,4.903665519474964e-68,0.00042999638419495106
197,0.9289473684210526,4.473684210526316,5.443296019517799e-77,2.2476452980074198e-67,-175.60433723653378,1.719510205124522e-73,0.0002682409796154375
198,0.9289473684210526,4.7368421052631575,1.205798683049507e-82,1.9806907490293298e-72,-188.6246294191816,6.052369919163087e-79,0.00016744521553051217
199,0.9289473684210526,5.0,2.6719213899053094e-88,1.746146468549291e-77,-201.64456175562535,2.134738975676758e-84,0.00010438679175520419
200,0.9210526315789473,0.0,0.3334218628252435,0.33342186282524355,0.0003983562691556308,0.3361261896921411,1.060209308304152
201,0.9210526315789473,0.2631578947368421,0.9999982132786082,0.9999983106645056,13.909834299791214,4.035234142226835e-09,1.5053767739132515
202,0.9210526315789473,0.5263157894736842,0.999999999830764,0.9999999998873554,23.030404211285514,5.847043918833027e-16,1.748540699561563
203,0.9210526315789473,0.7894736842105263,0.017955780429315234,0.25570686803919324,-3.7838350329016746,0.07547040075425931,0.20396164425881277
204,0.9210526315789473,1.0526315789473684,0.0005525263117132951,0.04300943767878972,-7.3592159802295205,0.004902455027853366,0.11598300748022784
205,0.9210526315789473,1.3157894736842104,1.4291369959838387e-08,4.395827075917693e-06,-17.97317605301946,2.3413333026362884e-07,0.07362790281390548
206,0.9210526315789473,1.5789473684210527,8.351832977595481e-15,9.557541634418203e-12,-32.35890764421286,2.1352229363874695e-13,0.046693269671038845
207,0.9210526315789473,1.8421052631578947,3.1097117586343725e-21,1.3544684940274242e-17,-47.183559330215424,1.2077611785269211e-19,0.029433737825434233
208,0.9210526315789473,2.1052631578947367,1.2092299275655555e-27,2.0346768360936806e-23,-61.9570712355301,7.108149133355191e-26,0.018493849110449854
209,0.9210526315789473,2.3684210526315788,5.4445618357701845e-34,3.5729763498562225e-29,-76.57902270897489,4.8638535935091444e-32,0.011583827874279395
210,0.9210526315789473,2.631578947368421,2.819360167711364e-40,7.259896965955517e-35,-91.05797517644821,3.852866894015864e-38,0.0072502207170090024
211,0.9210526315789473,2.894736842105263,1.6219550589061918e-46,1.6451008530768156e-40,-105.42970701840248,3.4154275390075267e-44,0.0045313875400327785
212,0.9210526315789473,3.1578947368421053,1.002801234051736e-52,4.015932077946244e-46,-119.72814475599911,3.27649966530546e-50,0.002831003713629788
213,0.9210526315789473,3.4210526315789473,6.494747275535976e-59,1.0285038622875242e-51,-133.97935188809694,3.3123632342808394e-56,0.0017670283400574895
214,0.9210526315789473,3.6842105263157894,4.327412182352675e-65,2.712399192390889e-57,-148.20170354126378,3.4626632312645857e-62,0.0011034414685651753
215,0.9210526315789473,3.9473684210526314,2.9334971502500845e-71,7.281966544235953e-63,-162.40649877280472,3.6982305800436676e-68,0.0006887332818276478
216,0.9210526315789473,4.2105263157894735,2.0067983757615837e-77,1.9736236531185617e-68,-176.60198255246408,4.000064656772131e-74,0.00042980578963736494
217,0.9210526315789473,4.473684210526316,1.3800286919939625e-83,5.378314302683269e-74,-190.79212826757896,4.360774283208207e-80,0.0002683540826481138
218,0.9210526315789473,4.7368421052631575,9.507804900097493e-90,1.468581782410996e-79,-204.98033928829142,4.7735685719704926e-86,0.00016750846663814243
219,0.9210526315789473,5.0,6.551940840487246e-96,4.0113132274606794e-85,-219.1682790175934,5.2357208186580154e-92,0.00010445114042448165
220,0.9131578947368421,0.0,0.3331435916725966,0.33314359167259666,-0.0008539590489092808,0.3360294282079929,1.0594737444614113
221,0.9131578947368421,0.2631578947368421,0.9999995044411439,0.9999995340728017,15.190462231063696,5.569987884683505e-10,1.5065307397271288
222,0.9131578947368421,0.5263157894736842,0.9999999998692728,0.9999999999254204,23.241742860512332,4.013100292111942e-16,2.403736892452075
223,0.9131578947368421,0.7894736842105263,0.018466542497410154,0.25985793302144283,-3.755296773996321,0.07679920899350812,0.20458641547920275
224,0.9131578947368421,1.0526315789473684,0.0006002723285023666,0.04598924238806384,-7.276285631287012,0.005250199791349918,0.11603902577561914
225,0.9131578947368421,1.3157894736842104,7.47906964663051e-09,2.2688191495013043e-06,-18.6207235108357,1.2209659534905754e-07,0.07365125538735338
226,0.9131578947368421,1.5789473684210527,1.2786479226561554e-15,1.4381203102699719e-12,-34.23558546804232,3.2639810382078446e-14,0.04669043121839923
227,0.9131578947368421,1.8421052631578947,1.3767110763066712e-22,5.872559398864957e-19,-50.300977086391285,5.343130322817402e-21,0.029444543259698135
228,0.9131578947368421,2.1052631578947367,1.5792641025452275e-29,2.5930245724239416e-25,-66.29526617436669,9.282018577700493e-28,0.018493947425358835
229,0.9131578947368421,2.3684210526315788,2.1502649323765765e-36,1.3719457646587681e-31,-82.11321911826774,1.9208605668351503e-34,0.011587887190939538
230,0.9131578947368421,2.631578947368421,3.430957464346708e-43,8.55804622880719e-38,-97.76940105740547,4.69051475813377e-41,0.007249233934096704
231,0.9131578947368421,2.894736842105263,6.174367283630993e-50,6.043943195175907e-44,-113.30327322540361,1.3007804113533764e-47,0.0045316208527217345
232,0.9131578947368421,3.1578947368421053,1.205589352421638e-56,4.642325859314948e-50,-128.75431390935847,3.941008549365049e-54,0.002830238687684671
233,0.9131578947368421,3.4210526315789473,2.481274474427716e-63,3.764185554883002e-56,-144.15191366966673,1.2661587482492058e-60,0.0017675273053915311
234,0.9131578947368421,3.6842105263157894,5.2814705151043785e-70,3.159503870699603e-62,-159.51539415557707,4.2277659959046886e-67,0.0011033332292600842
235,0.9131578947368421,3.9473684210526314,1.1454926489685688e-76,2.7038282168239125e-68,-174.85978471012945,1.4448211438028654e-73,0.0006888532672913665
236,0.9131578947368421,4.2105263157894735,2.512642662468758e-83,2.3409899283132163e-74,-190.19269866183333,5.0102627492228816e-80,0.00042979338117472935
237,0.9131578947368421,4.473684210526316,5.546839637213445e-90,2.0403088440711082e-80,-205.51909987795773,1.7532954781128518e-86,0.0002681785877237757
238,0.9131578947368421,4.7368421052631575,1.2266730871301565e-96,1.7816513419279685e-86,-220.84365717841837,6.160547695914667e-93,0.0001674549558769495
239,0.9131578947368421,5.0,2.718092050438437e-103,1.5589794252879608e-92,-236.16620580370142,2.1724714611572844e-99,0.00010454698203014263
240,0.9052631578947368,0.0,0.3334031772443934,0.3334031772443934,0.00031428113938924973,0.33608002990598024,1.059869824110331
241,0.9052631578947368,0.2631578947368421,0.9999998599957173,0.9999998691043885,16.452654305684774,7.853646837873993e-11,1.5069035599505127
242,0.9052631578947368,0.5263157894736842,0.9999999998371188,0.9999999999187037,22.988098879458065,8.556205966072672e-16,2.909385949282641
243,0.9052631578947368,0.7894736842105263,0.0189656443690388,0.2637651923245298,-3.728145670556362,0.07815660655104228,0.20522959737486451
244,0.9052631578947368,1.0526315789473684,0.0006562671680819469,0.04943913408030002,-7.187044729110417,0.005657599429502145,0.11613986597475733
245,0.9052631578947368,1.3157894736842104,4.236587043262675e-09,1.2675139165603881e-06,-19.189073917380092,6.894598352992335e-08,0.07362616307582211
246,0.9052631578947368,1.5789473684210527,2.1882740274058537e-16,2.418943878741886e-13,-36.000860652491525,5.5754642638083366e-15,0.04670660606749903
247,0.9052631578947368,1.8421052631578947,7.02765261985108e-24,2.9358288754333975e-20,-53.27599190790253,2.724385000543375e-22,0.029440719360157252
248,0.9052631578947368,2.1052631578947367,2.4531450892636304e-31,3.9304331886772505e-27,-70.46002442980293,1.4413844543050797e-29,0.018494977069813984
249,0.9052631578947368,2.3684210526315788,1.041517638372153e-38,6.460845628040538e-34,-87.44330144604265,9.304886538527899e-37,0.01158360049305784
250,0.9052631578947368,2.631578947368421,5.288117056079982e-46,1.2777319395550261e-40,-104.24453346425953,7.231747724093762e-44,0.007249061301976451
251,0.9052631578947368,2.894736842105263,3.0719194323824095e-53,2.902097092180572e-47,-120.90913232895717,6.475289412180109e-51,0.004531070950568022
252,0.9052631578947368,3.1578947368421053,1.9562262656407133e-60,7.24302563865448e-54,-137.48060557520586,6.397973166718129e-58,0.0028302187080477235
253,0.9052631578947368,3.4210526315789473,1.322127313860803e-67,1.9214188132728694e-60,-153.99178433002484,6.7497859207210376e-65,0.0017669332651573811
254,0.9052631578947368,3.6842105263157894,9.269523983767938e-75,5.292491311711581e-67,-170.4657921580658,7.424616044118729e-72,0.0011023667241537613
255,0.9052631578947368,3.9473684210526314,6.648530566211688e-82,1.4922316257553027e-73,-186.91673421090817,8.389373134810226e-79,0.0006890012070412449
256,0.9052631578947368,4.2105263157894735,4.8290130766464424e-89,4.2622155824383896e-80,-203.3549021578243,9.632700932952045e-86,0.00043016473173215764
257,0.9052631578947368,4.473684210526316,3.53104569847608e-96,1.225874127732524e-86,-219.78624470781438,1.1165599975246189e-92,0.0002682901921823119
258,0.9052631578947368,4.7368421052631575,2.5920588089648237e-103,3.540093559699376e-93,-236.21360606007275,1.3021407150217528e-99,0.00016742353773582867
259,0.9052631578947368,5.0,1.9048867172675617e-110,1.0235404055881414e-99,-252.63980909598115,1.5228975167324217e-106,0.00010445369058065306
260,0.8973684210526316,0.0,0.3334530386139091,0.33345303861390907,0.0005386254183840089,0.3361286986144391,1.0602169642120387
261,0.8973684210526316,0.2631578947368421,0.999999959590119,0.9999999624309838,17.693435138179623,1.1348413254332312e-11,1.5076057870806185
262,0.8973684210526316,0.5263157894736842,0.9999999997079148,0.9999999998701966,22.379003047364897,1.6516929551286755e-15,3.1479379539257875
263,0.8973684210526316,0.7894736842105263,0.01945741131597654,0.26748585353773463,-3.7020680424716765,0.07953558505684347,0.2059261301941319
264,0.8973684210526316,1.0526315789473684,0.0007192615680152362,0.05324305343636489,-7.095324223371581,0.006112033258029355,0.11625678467305281
265,0.8973684210526316,1.3157894736842104,2.599871562829227e-09,7.671357841397596e-07,-19.67736987675827,4.2156754582110164e-08,0.07362404901258578
